fid,id,timestamp,lat_raw,lon_raw,alt_raw,lat,lon,altitude,t_rel_sec
1843,3080,473333.565967,"-2.18174622,Lat","41.03497355,Lon","13.753,Ellh",-2.18174622,41.03497355,13.753,654.625540999987
1844,3081,473333.817981,"-2.18175141,Lat","41.03497670,Lon","13.744,Ellh",-2.18175141,41.0349767,13.744,654.877555000014
1845,3082,473333.833135,"-2.18175166,Lat","41.03497700,Lon","13.758,Ellh",-2.18175166,41.034977,13.758,654.892709000036
1846,3083,473333.84761,"-2.18175196,Lat","41.03497717,Lon","13.743,Ellh",-2.18175196,41.03497717,13.743,654.907184000011
1847,3085,473333.862063,"-2.18175240,Lat","41.03497709,Lon","13.758,Ellh",-2.1817524,41.03497709,13.758,654.921636999992
1848,3084,473333.876741,"-2.18175264,Lat","41.03497739,Lon","13.758,Ellh",-2.18175264,41.03497739,13.758,654.936314999999
1849,3090,473335.587021,"-2.18178853,Lat","41.03499747,Lon","13.790,Ellh",-2.18178853,41.03499747,13.79,656.646594999998
1850,3091,473335.839038,"-2.18179357,Lat","41.03500072,Lon","13.799,Ellh",-2.18179357,41.03500072,13.799,656.89861199999
1851,3092,473335.854202,"-2.18179381,Lat","41.03500103,Lon","13.814,Ellh",-2.18179381,41.03500103,13.814,656.91377600003
1852,3093,473335.8687,"-2.18179410,Lat","41.03500121,Lon","13.799,Ellh",-2.1817941,41.03500121,13.799,656.928274000005
1853,3095,473335.883085,"-2.18179453,Lat","41.03500114,Lon","13.815,Ellh",-2.18179453,41.03500114,13.815,656.942658999993
1854,3094,473335.89782,"-2.18179476,Lat","41.03500144,Lon","13.815,Ellh",-2.18179476,41.03500144,13.815,656.957394000026
1855,3100,473337.574685,"-2.18182780,Lat","41.03502017,Lon","13.815,Ellh",-2.1818278,41.03502017,13.815,658.634259000013
1856,3101,473337.828755,"-2.18182956,Lat","41.03502154,Lon","13.802,Ellh",-2.18182956,41.03502154,13.802,658.888329000038
1857,3102,473337.843908,"-2.18182958,Lat","41.03502169,Lon","13.816,Ellh",-2.18182958,41.03502169,13.816,658.903481999994
1858,3103,473337.8584,"-2.18182961,Lat","41.03502170,Lon","13.801,Ellh",-2.18182961,41.0350217,13.801,658.91797400004
1859,3105,473337.872808,"-2.18182967,Lat","41.03502143,Lon","13.815,Ellh",-2.18182967,41.03502143,13.815,658.932382000028
1860,3104,473337.887503,"-2.18182969,Lat","41.03502158,Lon","13.814,Ellh",-2.18182969,41.03502158,13.814,658.94707699999
1861,3110,473338.26375,"-2.18182901,Lat","41.03501946,Lon","13.777,Ellh",-2.18182901,41.03501946,13.777,659.323323999997
1862,3111,473338.51856,"-2.18182735,Lat","41.03501552,Lon","13.769,Ellh",-2.18182735,41.03501552,13.769,659.57813400001
1863,3112,473338.533713,"-2.18182735,Lat","41.03501533,Lon","13.784,Ellh",-2.18182735,41.03501533,13.784,659.593287000025
1864,3113,473338.548211,"-2.18182725,Lat","41.03501504,Lon","13.768,Ellh",-2.18182725,41.03501504,13.768,659.607785
1865,3115,473338.562658,"-2.18182693,Lat","41.03501458,Lon","13.783,Ellh",-2.18182693,41.03501458,13.783,659.622231999994
1866,3114,473338.577365,"-2.18182693,Lat","41.03501439,Lon","13.783,Ellh",-2.18182693,41.03501439,13.783,659.636938999989
1867,3120,473343.289179,"-2.18182109,Lat","41.03490626,Lon","12.905,Ellh",-2.18182109,41.03490626,12.905,664.348753000028
1868,3121,473343.543556,"-2.18181865,Lat","41.03490521,Lon","12.828,Ellh",-2.18181865,41.03490521,12.828,664.603130000003
1869,3122,473343.558834,"-2.18181854,Lat","41.03490504,Lon","12.839,Ellh",-2.18181854,41.03490504,12.839,664.618408000038
1870,3123,473343.573422,"-2.18181835,Lat","41.03490497,Lon","12.819,Ellh",-2.18181835,41.03490497,12.819,664.632996
1871,3125,473343.587451,"-2.18181797,Lat","41.03490513,Lon","12.830,Ellh",-2.18181797,41.03490513,12.83,664.647025000013
1872,3124,473343.602243,"-2.18181785,Lat","41.03490494,Lon","12.826,Ellh",-2.18181785,41.03490494,12.826,664.661817000015
1873,3130,473345.312423,"-2.18177918,Lat","41.03488575,Lon","12.668,Ellh",-2.18177918,41.03488575,12.668,666.371997000009
1874,3131,473345.566659,"-2.18177384,Lat","41.03488302,Lon","12.681,Ellh",-2.18177384,41.03488302,12.681,666.626233000017
1875,3132,473345.58201,"-2.18177358,Lat","41.03488274,Lon","12.697,Ellh",-2.18177358,41.03488274,12.697,666.641584000026
1876,3133,473345.596604,"-2.18177327,Lat","41.03488259,Lon","12.683,Ellh",-2.18177327,41.03488259,12.683,666.656178000034
1877,3135,473345.610644,"-2.18177283,Lat","41.03488270,Lon","12.699,Ellh",-2.18177283,41.0348827,12.699,666.670218000014
1878,3134,473345.625362,"-2.18177259,Lat","41.03488242,Lon","12.700,Ellh",-2.18177259,41.03488242,12.7,666.684936000034
1879,3140,473347.30228,"-2.18173820,Lat","41.03486432,Lon","12.876,Ellh",-2.1817382,41.03486432,12.876,668.361854000017
1880,3141,473347.556458,"-2.18173304,Lat","41.03486133,Lon","12.900,Ellh",-2.18173304,41.03486133,12.9,668.616031999991
1881,3142,473347.571803,"-2.18173279,Lat","41.03486103,Lon","12.917,Ellh",-2.18173279,41.03486103,12.917,668.631377000012
1882,3143,473347.586392,"-2.18173249,Lat","41.03486086,Lon","12.903,Ellh",-2.18173249,41.03486086,12.903,668.64596600004
1883,3145,473347.60046,"-2.18173206,Lat","41.03486095,Lon","12.919,Ellh",-2.18173206,41.03486095,12.919,668.660034
1884,3144,473347.615116,"-2.18173183,Lat","41.03486066,Lon","12.921,Ellh",-2.18173183,41.03486066,12.921,668.674690000014
1885,3150,473349.29207,"-2.18169704,Lat","41.03484045,Lon","13.077,Ellh",-2.18169704,41.03484045,13.077,670.351644000039
1886,3151,473349.546321,"-2.18169179,Lat","41.03483729,Lon","13.100,Ellh",-2.18169179,41.03483729,13.1,670.605894999986
1887,3152,473349.561667,"-2.18169154,Lat","41.03483698,Lon","13.116,Ellh",-2.18169154,41.03483698,13.116,670.621241000015
1888,3153,473349.576249,"-2.18169124,Lat","41.03483681,Lon","13.102,Ellh",-2.18169124,41.03483681,13.102,670.63582299999
1889,3155,473349.590295,"-2.18169080,Lat","41.03483689,Lon","13.118,Ellh",-2.1816908,41.03483689,13.118,670.649869000015
1890,3154,473349.605008,"-2.18169056,Lat","41.03483659,Lon","13.119,Ellh",-2.18169056,41.03483659,13.119,670.664581999998
1891,3160,473351.315288,"-2.18165491,Lat","41.03481708,Lon","13.180,Ellh",-2.18165491,41.03481708,13.18,672.374861999997
1892,3161,473351.569423,"-2.18164971,Lat","41.03481410,Lon","13.195,Ellh",-2.18164971,41.0348141,13.195,672.628996999993
1893,3162,473351.584775,"-2.18164946,Lat","41.03481380,Lon","13.211,Ellh",-2.18164946,41.0348138,13.211,672.644349000009
1894,3163,473351.599357,"-2.18164916,Lat","41.03481364,Lon","13.196,Ellh",-2.18164916,41.03481364,13.196,672.658931000042
1895,3165,473351.613375,"-2.18164873,Lat","41.03481374,Lon","13.212,Ellh",-2.18164873,41.03481374,13.212,672.672949000029
1896,3164,473351.62811,"-2.18164849,Lat","41.03481345,Lon","13.212,Ellh",-2.18164849,41.03481345,13.212,672.687684000004
1897,3170,473353.305041,"-2.18161355,Lat","41.03479460,Lon","13.265,Ellh",-2.18161355,41.0347946,13.265,674.364615000028
1898,3171,473353.559326,"-2.18160826,Lat","41.03479159,Lon","13.275,Ellh",-2.18160826,41.03479159,13.275,674.618900000001
1899,3172,473353.574677,"-2.18160800,Lat","41.03479129,Lon","13.291,Ellh",-2.181608,41.03479129,13.291,674.63425100001
1900,3173,473353.58926,"-2.18160769,Lat","41.03479113,Lon","13.276,Ellh",-2.18160769,41.03479113,13.276,674.648833999992
1901,3175,473353.603306,"-2.18160726,Lat","41.03479122,Lon","13.292,Ellh",-2.18160726,41.03479122,13.292,674.662880000018
1902,3174,473353.61803,"-2.18160702,Lat","41.03479092,Lon","13.293,Ellh",-2.18160702,41.03479092,13.293,674.677604000026
1903,3180,473355.29493,"-2.18157235,Lat","41.03477103,Lon","13.339,Ellh",-2.18157235,41.03477103,13.339,676.354503999988
1904,3181,473355.546999,"-2.18156721,Lat","41.03476788,Lon","13.338,Ellh",-2.18156721,41.03476788,13.338,676.606573000026
1905,3182,473355.562361,"-2.18156696,Lat","41.03476757,Lon","13.353,Ellh",-2.18156696,41.03476757,13.353,676.621935000003
1906,3183,473355.576938,"-2.18156666,Lat","41.03476740,Lon","13.338,Ellh",-2.18156666,41.0347674,13.338,676.636511999997
1907,3185,473355.590978,"-2.18156623,Lat","41.03476748,Lon","13.352,Ellh",-2.18156623,41.03476748,13.352,676.650552000036
1908,3184,473355.605725,"-2.18156599,Lat","41.03476718,Lon","13.352,Ellh",-2.18156599,41.03476718,13.352,676.665298999986
1909,3190,473357.313886,"-2.18153011,Lat","41.03474755,Lon","13.364,Ellh",-2.18153011,41.03474755,13.364,678.373460000032
1910,3191,473357.566074,"-2.18152496,Lat","41.03474448,Lon","13.357,Ellh",-2.18152496,41.03474448,13.357,678.625647999987
1911,3192,473357.581396,"-2.18152472,Lat","41.03474418,Lon","13.371,Ellh",-2.18152472,41.03474418,13.371,678.640970000008
1912,3193,473357.595979,"-2.18152441,Lat","41.03474401,Lon","13.356,Ellh",-2.18152441,41.03474401,13.356,678.65555299999
1913,3195,473357.610036,"-2.18152398,Lat","41.03474409,Lon","13.371,Ellh",-2.18152398,41.03474409,13.371,678.669610000041
1914,3194,473357.62476,"-2.18152375,Lat","41.03474379,Lon","13.370,Ellh",-2.18152375,41.03474379,13.37,678.68433399999
1915,3200,473359.301628,"-2.18148913,Lat","41.03472447,Lon","13.293,Ellh",-2.18148913,41.03472447,13.293,680.361202
1916,3201,473359.553918,"-2.18148399,Lat","41.03472142,Lon","13.288,Ellh",-2.18148399,41.03472142,13.288,680.613492000033
1917,3202,473359.569218,"-2.18148374,Lat","41.03472111,Lon","13.303,Ellh",-2.18148374,41.03472111,13.303,680.628792000003
1918,3203,473359.583824,"-2.18148344,Lat","41.03472094,Lon","13.288,Ellh",-2.18148344,41.03472094,13.288,680.643397999986
1919,3205,473359.597841,"-2.18148301,Lat","41.03472103,Lon","13.303,Ellh",-2.18148301,41.03472103,13.303,680.657415000023
1920,3204,473359.612639,"-2.18148277,Lat","41.03472075,Lon","13.303,Ellh",-2.18148277,41.03472075,13.303,680.672213000013
1921,3210,473361.287368,"-2.18144791,Lat","41.03470252,Lon","13.290,Ellh",-2.18144791,41.03470252,13.29,682.346942000033
1922,3211,473361.541617,"-2.18144272,Lat","41.03469947,Lon","13.294,Ellh",-2.18144272,41.03469947,13.294,682.601191000023
1923,3212,473361.556939,"-2.18144248,Lat","41.03469916,Lon","13.309,Ellh",-2.18144248,41.03469916,13.309,682.616512999986
1924,3213,473361.571545,"-2.18144218,Lat","41.03469899,Lon","13.295,Ellh",-2.18144218,41.03469899,13.295,682.631119000027
1925,3215,473361.585517,"-2.18144175,Lat","41.03469908,Lon","13.310,Ellh",-2.18144175,41.03469908,13.31,682.645091000013
1926,3214,473361.600343,"-2.18144151,Lat","41.03469878,Lon","13.310,Ellh",-2.18144151,41.03469878,13.31,682.659917000041
1927,3220,473363.310535,"-2.18140556,Lat","41.03467849,Lon","13.280,Ellh",-2.18140556,41.03467849,13.28,684.37010900001
1928,3221,473363.564712,"-2.18140031,Lat","41.03467534,Lon","13.278,Ellh",-2.18140031,41.03467534,13.278,684.624286000035
1929,3222,473363.580035,"-2.18140006,Lat","41.03467503,Lon","13.293,Ellh",-2.18140006,41.03467503,13.293,684.639609000005
1930,3223,473363.594651,"-2.18139975,Lat","41.03467486,Lon","13.278,Ellh",-2.18139975,41.03467486,13.278,684.654225000006
1931,3225,473363.608652,"-2.18139932,Lat","41.03467494,Lon","13.292,Ellh",-2.18139932,41.03467494,13.292,684.668226000038
1932,3224,473363.623455,"-2.18139908,Lat","41.03467464,Lon","13.292,Ellh",-2.18139908,41.03467464,13.292,684.683029000007
1933,3230,473365.300256,"-2.18136352,Lat","41.03465525,Lon","13.286,Ellh",-2.18136352,41.03465525,13.286,686.35983000003
1934,3231,473365.554485,"-2.18135820,Lat","41.03465221,Lon","13.288,Ellh",-2.1813582,41.03465221,13.288,686.614058999985
1935,3232,473365.569808,"-2.18135795,Lat","41.03465190,Lon","13.303,Ellh",-2.18135795,41.0346519,13.303,686.629382000014
1936,3233,473365.584419,"-2.18135764,Lat","41.03465173,Lon","13.288,Ellh",-2.18135764,41.03465173,13.288,686.643993000034
1937,3235,473365.598391,"-2.18135720,Lat","41.03465182,Lon","13.303,Ellh",-2.1813572,41.03465182,13.303,686.65796500002
1938,3234,473365.613211,"-2.18135696,Lat","41.03465153,Lon","13.303,Ellh",-2.18135696,41.03465153,13.303,686.672785000002
1939,3240,473367.290059,"-2.18132197,Lat","41.03463234,Lon","13.280,Ellh",-2.18132197,41.03463234,13.28,688.349633000034
1940,3241,473367.54423,"-2.18131671,Lat","41.03462928,Lon","13.281,Ellh",-2.18131671,41.03462928,13.281,688.603804000013
1941,3242,473367.559559,"-2.18131646,Lat","41.03462898,Lon","13.296,Ellh",-2.18131646,41.03462898,13.296,688.619133000029
1942,3243,473367.574175,"-2.18131615,Lat","41.03462881,Lon","13.281,Ellh",-2.18131615,41.03462881,13.281,688.63374900003
1943,3245,473367.588148,"-2.18131572,Lat","41.03462889,Lon","13.296,Ellh",-2.18131572,41.03462889,13.296,688.647722000023
1944,3244,473367.602956,"-2.18131548,Lat","41.03462860,Lon","13.296,Ellh",-2.18131548,41.0346286,13.296,688.662530000031
1945,3250,473369.313164,"-2.18127953,Lat","41.03460893,Lon","13.238,Ellh",-2.18127953,41.03460893,13.238,690.372738000005
1946,3251,473369.567485,"-2.18127424,Lat","41.03460578,Lon","13.238,Ellh",-2.18127424,41.03460578,13.238,690.62705900002
1947,3252,473369.582813,"-2.18127399,Lat","41.03460547,Lon","13.253,Ellh",-2.18127399,41.03460547,13.253,690.642387000029
1948,3253,473369.59743,"-2.18127368,Lat","41.03460529,Lon","13.238,Ellh",-2.18127368,41.03460529,13.238,690.657004000037
1949,3255,473369.611408,"-2.18127325,Lat","41.03460538,Lon","13.253,Ellh",-2.18127325,41.03460538,13.253,690.670982000011
1950,3254,473369.626217,"-2.18127301,Lat","41.03460508,Lon","13.253,Ellh",-2.18127301,41.03460508,13.253,690.685791000025
1951,3260,473371.303046,"-2.18123787,Lat","41.03458543,Lon","13.220,Ellh",-2.18123787,41.03458543,13.22,692.362620000029
1952,3261,473371.557481,"-2.18123258,Lat","41.03458227,Lon","13.222,Ellh",-2.18123258,41.03458227,13.222,692.617055000039
1953,3262,473371.572775,"-2.18123233,Lat","41.03458196,Lon","13.237,Ellh",-2.18123233,41.03458196,13.237,692.632349000021
1954,3263,473371.587398,"-2.18123202,Lat","41.03458179,Lon","13.222,Ellh",-2.18123202,41.03458179,13.222,692.646972000017
1955,3265,473371.601331,"-2.18123159,Lat","41.03458187,Lon","13.237,Ellh",-2.18123159,41.03458187,13.237,692.660904999997
1956,3264,473371.616218,"-2.18123134,Lat","41.03458157,Lon","13.237,Ellh",-2.18123134,41.03458157,13.237,692.675792000024
1957,3270,473373.29299,"-2.18119926,Lat","41.03456408,Lon","13.262,Ellh",-2.18119926,41.03456408,13.262,694.352564000001
1958,3271,473373.547338,"-2.18119798,Lat","41.03456331,Lon","13.269,Ellh",-2.18119798,41.03456331,13.269,694.606911999988
1959,3272,473373.562638,"-2.18119805,Lat","41.03456321,Lon","13.284,Ellh",-2.18119805,41.03456321,13.284,694.622212000017
1960,3273,473373.577266,"-2.18119800,Lat","41.03456319,Lon","13.269,Ellh",-2.181198,41.03456319,13.269,694.636839999992
1961,3275,473373.591187,"-2.18119770,Lat","41.03456331,Lon","13.284,Ellh",-2.1811977,41.03456331,13.284,694.650760999997
1962,3274,473373.606052,"-2.18119780,Lat","41.03456324,Lon","13.284,Ellh",-2.1811978,41.03456324,13.284,694.665626000031
1963,3280,473373.915448,"-2.18119819,Lat","41.03456380,Lon","13.253,Ellh",-2.18119819,41.0345638,13.253,694.975022000028
1964,3281,473374.168153,"-2.18119998,Lat","41.03456476,Lon","13.230,Ellh",-2.18119998,41.03456476,13.23,695.22772700002
1965,3282,473374.183346,"-2.18120023,Lat","41.03456487,Lon","13.243,Ellh",-2.18120023,41.03456487,13.243,695.24291999999
1966,3283,473374.19799,"-2.18120035,Lat","41.03456494,Lon","13.227,Ellh",-2.18120035,41.03456494,13.227,695.257564000029
1967,3285,473374.211872,"-2.18120023,Lat","41.03456490,Lon","13.240,Ellh",-2.18120023,41.0345649,13.24,695.271446000028
1968,3284,473374.226873,"-2.18120053,Lat","41.03456503,Lon","13.239,Ellh",-2.18120053,41.03456503,13.239,695.286446999991
1969,3290,473383.572206,"-2.18141860,Lat","41.03457453,Lon","13.823,Ellh",-2.1814186,41.03457453,13.823,704.631779999996
1970,3291,473383.82432,"-2.18142136,Lat","41.03457671,Lon","13.796,Ellh",-2.18142136,41.03457671,13.796,704.883894000028
1971,3292,473383.839665,"-2.18142154,Lat","41.03457703,Lon","13.811,Ellh",-2.18142154,41.03457703,13.811,704.899238999991
1972,3293,473383.854197,"-2.18142175,Lat","41.03457719,Lon","13.796,Ellh",-2.18142175,41.03457719,13.796,704.913770999992
1973,3295,473383.868396,"-2.18142207,Lat","41.03457709,Lon","13.810,Ellh",-2.18142207,41.03457709,13.81,704.927970000019
1974,3294,473383.883029,"-2.18142223,Lat","41.03457739,Lon","13.810,Ellh",-2.18142223,41.03457739,13.81,704.942603000032
1975,3300,473385.559972,"-2.18145630,Lat","41.03459922,Lon","13.853,Ellh",-2.1814563,41.03459922,13.853,706.619546000031
1976,3301,473385.814079,"-2.18146159,Lat","41.03460226,Lon","13.851,Ellh",-2.18146159,41.03460226,13.851,706.873652999988
1977,3302,473385.829379,"-2.18146185,Lat","41.03460255,Lon","13.867,Ellh",-2.18146185,41.03460255,13.867,706.888953000016
1978,3303,473385.843883,"-2.18146215,Lat","41.03460272,Lon","13.852,Ellh",-2.18146215,41.03460272,13.852,706.903457000037
1979,3305,473385.858183,"-2.18146259,Lat","41.03460263,Lon","13.867,Ellh",-2.18146259,41.03460263,13.867,706.917757000017
1980,3304,473385.872873,"-2.18146283,Lat","41.03460292,Lon","13.867,Ellh",-2.18146283,41.03460292,13.867,706.932446999999
1981,3310,473387.549771,"-2.18149791,Lat","41.03462129,Lon","13.858,Ellh",-2.18149791,41.03462129,13.858,708.609345000004
1982,3311,473387.803889,"-2.18150314,Lat","41.03462429,Lon","13.868,Ellh",-2.18150314,41.03462429,13.868,708.863462999987
1983,3312,473387.819144,"-2.18150339,Lat","41.03462459,Lon","13.884,Ellh",-2.18150339,41.03462459,13.884,708.878718000022
1984,3313,473387.833636,"-2.18150369,Lat","41.03462476,Lon","13.870,Ellh",-2.18150369,41.03462476,13.87,708.893210000009
1985,3315,473387.847959,"-2.18150412,Lat","41.03462467,Lon","13.886,Ellh",-2.18150412,41.03462467,13.886,708.907532999991
1986,3314,473387.862592,"-2.18150435,Lat","41.03462497,Lon","13.887,Ellh",-2.18150435,41.03462497,13.887,708.922166000004
1987,3320,473389.572882,"-2.18153970,Lat","41.03464451,Lon","13.904,Ellh",-2.1815397,41.03464451,13.904,710.632456000021
1988,3321,473389.827065,"-2.18154485,Lat","41.03464764,Lon","13.902,Ellh",-2.18154485,41.03464764,13.902,710.886639000033
1989,3322,473389.842287,"-2.18154510,Lat","41.03464794,Lon","13.917,Ellh",-2.1815451,41.03464794,13.917,710.901860999991
1990,3323,473389.856728,"-2.18154539,Lat","41.03464811,Lon","13.902,Ellh",-2.18154539,41.03464811,13.902,710.916301999998
1991,3325,473389.871135,"-2.18154583,Lat","41.03464803,Lon","13.916,Ellh",-2.18154583,41.03464803,13.916,710.930709000037
1992,3324,473389.885797,"-2.18154606,Lat","41.03464833,Lon","13.916,Ellh",-2.18154606,41.03464833,13.916,710.945371000038
1993,3330,473391.562755,"-2.18158082,Lat","41.03466791,Lon","13.934,Ellh",-2.18158082,41.03466791,13.934,712.622329000034
1994,3331,473391.816887,"-2.18158602,Lat","41.03467105,Lon","13.944,Ellh",-2.18158602,41.03467105,13.944,712.876461000007
1995,3332,473391.832097,"-2.18158627,Lat","41.03467136,Lon","13.959,Ellh",-2.18158627,41.03467136,13.959,712.89167099999
1996,3333,473391.846515,"-2.18158657,Lat","41.03467153,Lon","13.945,Ellh",-2.18158657,41.03467153,13.945,712.906088999996
1997,3335,473391.860906,"-2.18158700,Lat","41.03467145,Lon","13.960,Ellh",-2.181587,41.03467145,13.96,712.92048000003
1998,3334,473391.875624,"-2.18158724,Lat","41.03467174,Lon","13.961,Ellh",-2.18158724,41.03467174,13.961,712.935197999992
1999,3340,473393.552549,"-2.18162241,Lat","41.03469173,Lon","14.038,Ellh",-2.18162241,41.03469173,14.038,714.612123000028
2000,3341,473393.804596,"-2.18162760,Lat","41.03469485,Lon","14.049,Ellh",-2.1816276,41.03469485,14.049,714.864170000015
2001,3342,473393.819846,"-2.18162785,Lat","41.03469516,Lon","14.065,Ellh",-2.18162785,41.03469516,14.065,714.879420000012
2002,3343,473393.834282,"-2.18162815,Lat","41.03469533,Lon","14.051,Ellh",-2.18162815,41.03469533,14.051,714.893856000039
2003,3345,473393.848655,"-2.18162859,Lat","41.03469525,Lon","14.067,Ellh",-2.18162859,41.03469525,14.067,714.908228999993
2004,3344,473393.863368,"-2.18162883,Lat","41.03469555,Lon","14.068,Ellh",-2.18162883,41.03469555,14.068,714.922942000034
2005,3350,473395.573627,"-2.18166431,Lat","41.03471490,Lon","14.060,Ellh",-2.18166431,41.0347149,14.06,716.63320099999
